is_cancelled,lead_time,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,is_repeated_guest,previous_cancellations,previous_bookings_not_cancelled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,has_booking_changes,has_special_requests,has_previous_cancellations
1,87,0,5,2,0.0,0,0,0,0,A,F,0,No Deposit,0,Transient,160.4896861124945,0,0,False,False,False
1,54,4,3,1,0.0,0,0,25,0,A,A,0,No Deposit,0,Transient,151.45488810731382,0,0,False,False,True
1,69,0,4,4,0.0,0,0,0,0,A,A,6,No Deposit,0,Transient-Party,77.97595497696297,0,0,True,False,False
1,66,0,3,2,0.0,0,0,0,0,D,A,0,No Deposit,0,Transient,103.80988319690836,0,0,False,False,False
1,56,0,3,2,0.0,0,0,0,0,A,D,1,No Deposit,0,Transient,73.21652829954047,0,0,True,False,False
1,41,3,3,2,2.0,0,1,0,0,B,A,1,No Deposit,0,Transient,121.19223270082058,0,1,True,True,False
1,99,4,3,3,0.0,0,0,1,0,A,F,5,No Deposit,0,Transient,242.75802298992417,0,0,True,False,True
1,74,4,19,2,0.0,0,0,0,0,A,F,0,No Deposit,0,Transient,257.1443503151277,0,2,False,True,False
1,96,0,3,2,0.0,0,0,0,0,A,G,13,No Deposit,0,Transient-Party,189.2007326686656,0,0,True,False,False
1,61,0,2,2,0.0,0,0,0,0,D,D,0,No Deposit,79,Transient,313.7735561767525,0,1,False,True,False
1,113,0,4,2,0.0,0,0,0,0,A,A,0,No Deposit,0,Transient,154.08852499703517,1,0,False,False,False
1,118,2,3,3,0.0,0,0,0,0,A,A,2,No Deposit,0,Transient,150.96877324805436,0,0,True,False,False
1,102,6,2,2,2.0,0,0,0,0,D,A,1,No Deposit,0,Transient-Party,71.15646945610042,0,2,True,True,False
1,110,2,8,2,0.0,0,1,0,0,A,A,3,No Deposit,0,Transient-Party,73.39843141434706,0,0,True,False,False
1,91,0,0,2,0.0,2,0,0,0,A,A,0,No Deposit,0,Transient,75.19315335862582,0,1,False,True,False
1,82,0,5,2,0.0,0,0,0,0,A,A,1,No Deposit,0,Transient,107.49026247941389,0,0,True,False,False
1,147,2,2,2,0.0,0,0,0,0,A,A,0,Non Refund,0,Transient,195.8513627213969,0,0,False,False,False
1,55,4,1,2,0.0,0,0,19,0,A,H,0,No Deposit,0,Contract,103.77289407438596,0,0,False,False,True
1,78,2,5,2,0.0,0,0,0,0,A,E,0,No Deposit,0,Transient,64.568033134155,0,0,False,False,False
1,96,0,3,1,0.0,0,0,0,9,A,D,1,No Deposit,0,Transient-Party,110.76152246551716,0,1,True,True,False
1,138,0,1,0,0.0,0,0,0,0,A,A,1,No Deposit,0,Transient,343.771539962147,0,0,True,False,False
1,132,2,5,2,0.0,0,0,0,0,A,D,0,No Deposit,0,Transient,113.41886043323936,0,0,False,False,False
1,76,0,4,2,0.0,0,0,0,0,A,F,0,No Deposit,0,Transient,107.98817198783595,0,0,False,False,False
1,107,0,2,2,0.0,0,0,0,0,A,A,0,No Deposit,0,Transient,111.74739839013291,0,1,False,True,False
1,72,2,5,2,0.0,0,0,0,0,D,A,1,No Deposit,0,Transient,106.14802865997844,1,0,True,False,False
1,114,0,4,2,0.0,0,0,0,0,D,A,0,Non Refund,0,Transient,282.51164844817947,1,0,False,False,False
1,58,0,5,1,0.0,0,1,0,0,L,A,0,No Deposit,0,Transient,104.64795786186082,0,0,False,False,False
1,102,2,3,1,0.0,1,0,0,0,A,A,0,No Deposit,0,Transient,150.71768833754442,0,4,False,True,False
1,74,1,2,2,0.0,0,0,0,0,D,A,0,No Deposit,0,Transient,341.70092115152295,0,1,False,True,False
1,44,2,3,2,0.0,0,1,0,0,D,C,1,No Deposit,0,Transient,125.01181666785092,0,0,True,False,False
1,94,2,1,1,0.0,0,0,0,0,C,A,0,No Deposit,0,Transient,69.95967604183951,0,0,False,False,False
1,64,2,7,2,0.0,1,0,0,0,A,A,1,Non Refund,0,Transient,124.11128687527768,0,0,True,False,False
1,144,2,3,2,0.0,0,0,0,0,A,A,0,Non Refund,0,Transient,113.77313101258672,0,0,False,False,False
1,64,0,5,2,0.0,0,0,0,0,A,G,2,Non Refund,50,Transient-Party,197.66771803767423,0,0,True,False,False
1,118,1,3,1,0.0,0,1,0,0,A,A,0,No Deposit,0,Transient,61.52868171624692,0,1,False,True,False
1,57,2,4,2,0.0,0,0,0,0,A,A,1,No Deposit,0,Transient,80.51397219737848,0,0,True,False,False
1,96,2,3,2,0.0,1,0,0,48,D,G,0,No Deposit,0,Transient,151.65209562176275,0,0,False,False,False
1,90,2,2,1,0.0,0,0,0,0,A,D,0,No Deposit,0,Transient,105.2289994997668,0,0,False,False,False
1,95,0,3,2,0.0,0,0,0,0,E,D,0,No Deposit,0,Transient-Party,101.7993717004683,0,0,False,False,False
1,83,0,3,2,0.0,0,0,0,0,D,A,0,No Deposit,0,Transient,165.80039743037565,0,0,False,False,False
1,54,1,5,2,0.0,0,0,0,0,A,E,0,No Deposit,0,Group,367.22387309302087,2,1,False,True,False
1,123,1,4,2,0.0,0,0,0,0,A,D,0,No Deposit,0,Transient-Party,89.22985734463755,0,0,False,False,False
1,55,1,4,2,0.0,0,0,0,0,D,D,0,No Deposit,0,Transient,56.86854631162119,0,0,False,False,False
1,140,2,5,1,0.0,0,0,0,0,A,A,0,No Deposit,0,Transient-Party,166.51224871681416,0,3,False,True,False
1,78,1,19,2,0.0,0,0,0,0,A,A,5,No Deposit,0,Transient-Party,156.71520078032705,0,0,True,False,False
1,137,0,5,2,0.0,0,0,0,0,A,A,2,No Deposit,0,Transient,80.81532872474827,0,0,True,False,False
1,70,5,19,2,2.0,0,0,0,0,A,G,0,No Deposit,0,Transient-Party,159.25214051937476,0,1,False,True,False
1,52,5,2,2,0.0,0,0,0,0,A,A,0,No Deposit,53,Transient,106.79621418084336,0,1,False,True,False
1,146,1,3,2,0.0,0,0,0,9,G,E,1,No Deposit,0,Transient,87.86183034556862,1,0,True,False,False
1,50,0,2,2,0.0,0,0,0,0,A,G,0,No Deposit,0,Transient,123.08929369744456,1,0,False,False,False
1,118,1,4,1,0.0,0,0,0,0,D,H,0,No Deposit,0,Transient,139.3789197413954,0,0,False,False,False
1,133,0,7,3,0.0,0,0,0,0,A,A,2,No Deposit,0,Transient,227.6697431388714,0,0,True,False,False
1,99,2,5,2,0.0,0,0,0,0,H,A,0,No Deposit,0,Transient,172.5312997799157,0,0,False,False,False
1,40,2,2,3,0.0,0,0,0,0,D,A,0,No Deposit,0,Transient,108.4920079075164,0,0,False,False,False
1,41,0,4,1,0.0,0,0,0,0,H,A,1,No Deposit,0,Transient,95.71297410334223,0,3,True,True,False
1,76,0,2,2,0.0,0,0,0,0,A,F,0,No Deposit,0,Transient,116.08039369561976,0,4,False,True,False
1,63,4,1,2,0.0,1,0,0,0,A,B,1,No Deposit,0,Transient,145.18066025712434,0,0,True,False,False
1,124,2,2,2,0.0,0,0,0,0,A,C,0,Non Refund,0,Transient,190.824262779634,0,0,False,False,False
1,112,0,3,3,1.0,0,0,0,0,A,D,0,No Deposit,0,Transient,71.56121674438825,0,0,False,False,False
1,62,2,4,2,0.0,0,0,0,0,A,A,1,No Deposit,0,Transient,95.35413900958508,0,0,True,False,False
1,54,2,0,1,0.0,0,0,0,43,D,G,4,Non Refund,77,Transient,106.63740691717156,0,1,True,True,False
1,71,2,3,2,0.0,0,0,0,0,E,A,4,No Deposit,0,Transient-Party,101.39936172985546,1,1,True,True,False
1,110,1,4,2,0.0,0,0,24,0,A,A,0,No Deposit,0,Transient,44.91732627536225,0,3,False,True,True
1,97,0,4,2,0.0,0,0,0,0,E,A,0,No Deposit,0,Transient-Party,126.57488037201637,0,0,False,False,False
1,145,2,3,1,0.0,0,0,0,0,D,A,0,No Deposit,0,Transient,151.7854065079335,0,0,False,False,False
1,97,0,2,2,0.0,0,0,2,0,A,A,1,No Deposit,0,Transient,109.38728373166772,0,0,True,False,True
1,145,1,5,2,0.0,0,0,24,0,A,A,0,No Deposit,0,Transient,151.38480806848534,0,0,False,False,True
1,107,0,2,1,0.0,0,0,0,0,A,D,0,No Deposit,0,Transient,71.08537980203126,0,0,False,False,False
1,150,2,1,2,0.0,0,1,0,0,D,A,1,No Deposit,0,Transient,86.75711075648653,1,0,True,False,False
1,68,2,5,2,0.0,0,0,0,0,D,A,0,No Deposit,0,Transient,143.44476166012964,0,0,False,False,False
1,97,0,20,2,0.0,0,0,1,0,A,A,0,No Deposit,0,Transient,130.2324260927149,0,0,False,False,True
1,98,0,2,2,2.0,0,1,0,57,A,D,0,No Deposit,0,Transient,75.77406039387414,0,1,False,True,False
1,55,2,1,1,0.0,0,0,0,0,A,A,0,No Deposit,0,Transient,116.97732430023292,0,0,False,False,False
1,122,0,4,2,0.0,1,1,0,0,A,E,1,No Deposit,0,Transient,118.91370997051165,0,0,True,False,False
1,49,2,3,2,0.0,0,0,0,0,E,A,0,No Deposit,0,Transient,234.2785398477354,0,0,False,False,False
1,59,2,3,2,0.0,0,0,0,0,A,A,0,No Deposit,0,Transient,114.58781016673932,0,0,False,False,False
1,134,0,4,2,0.0,0,0,0,0,A,A,0,No Deposit,0,Transient-Party,203.11700354166103,0,1,False,True,False
1,83,2,20,4,0.0,0,0,0,0,A,A,0,No Deposit,0,Transient,87.18724547870103,2,0,False,False,False
1,144,16,0,2,0.0,0,0,0,0,D,A,0,No Deposit,0,Transient-Party,263.6469532324742,1,3,False,True,False
1,58,3,5,2,0.0,0,0,0,0,G,I,0,Non Refund,0,Transient,146.60120467272026,0,0,False,False,False
1,84,4,3,2,0.0,0,1,0,0,A,D,1,No Deposit,0,Transient,63.85278023931856,0,0,True,False,False
1,97,0,1,2,0.0,0,0,0,0,A,A,0,No Deposit,0,Transient,67.98179385456541,0,0,False,False,False
1,55,0,3,2,0.0,0,0,0,1,E,A,1,No Deposit,23,Group,192.42887173410352,0,1,True,True,False
1,132,2,2,2,0.0,0,0,0,0,A,D,1,No Deposit,0,Transient,245.96934948430788,0,0,True,False,False
1,85,4,5,2,0.0,1,0,0,0,A,A,0,No Deposit,0,Transient-Party,91.05152180523824,0,0,False,False,False
1,113,2,2,2,0.0,0,0,0,0,A,A,1,No Deposit,0,Transient,106.36666501700168,0,0,True,False,False
1,133,1,2,2,0.0,0,0,0,0,E,E,5,No Deposit,0,Transient,112.39158398243316,0,3,True,True,False
1,100,2,1,3,0.0,0,0,0,0,B,E,0,No Deposit,0,Transient-Party,146.81117336228533,1,1,False,True,False
1,86,0,2,1,0.0,0,1,0,0,D,F,0,Non Refund,21,Transient-Party,182.3385026139682,0,0,False,False,False
1,88,2,5,2,0.0,0,0,0,0,A,C,1,No Deposit,0,Transient,109.29183478894171,0,2,True,True,False
1,72,1,4,2,0.0,0,0,0,0,A,A,0,No Deposit,0,Transient,114.18847786687094,0,0,False,False,False
1,135,0,3,2,0.0,0,0,0,0,A,A,1,No Deposit,0,Transient,147.7339077371629,1,1,True,True,False
1,58,5,2,2,0.0,0,0,0,7,D,A,0,No Deposit,0,Transient,62.99982933488897,1,0,False,False,False
1,132,2,4,2,0.0,0,0,0,0,A,A,1,No Deposit,0,Transient,72.86715623057799,0,1,True,True,False
1,117,0,7,2,0.0,0,0,0,0,A,A,1,No Deposit,0,Transient,141.3545721388727,0,0,True,False,False
1,75,1,3,3,0.0,0,1,1,0,B,A,1,No Deposit,0,Contract,194.9299619543564,0,0,True,False,True
1,116,6,4,1,0.0,0,0,0,0,A,A,2,Non Refund,0,Transient-Party,72.69739975140563,0,1,True,True,False
1,45,0,4,2,0.0,0,0,0,0,E,A,1,No Deposit,0,Transient,136.86966858551028,0,0,True,False,False
1,124,1,3,2,1.0,0,0,0,0,A,E,0,No Deposit,89,Transient,348.5288640175593,0,0,False,False,False
1,59,1,5,2,0.0,0,0,0,0,A,A,1,No Deposit,0,Transient,118.05174250344304,0,0,True,False,False
1,147,0,2,3,0.0,0,0,0,0,D,E,0,No Deposit,0,Transient-Party,59.6435929085759,0,0,False,False,False
1,125,1,2,2,0.0,1,0,0,0,A,D,0,No Deposit,0,Transient,237.25608130211032,0,0,False,False,False
1,45,1,5,2,0.0,0,0,0,0,A,A,0,No Deposit,187,Transient,164.19402388195596,1,0,False,False,False
1,133,3,2,2,0.0,0,0,0,0,A,A,5,No Deposit,0,Transient,107.112849383671,0,2,True,True,False
1,55,0,3,1,0.0,0,0,0,0,A,E,0,No Deposit,0,Transient,194.00568188089213,1,1,False,True,False
1,50,0,2,2,0.0,0,0,0,0,H,D,0,No Deposit,0,Transient,225.980230830374,1,0,False,False,False
1,119,0,0,2,0.0,2,0,0,0,A,A,0,No Deposit,0,Transient,111.67992961643117,0,0,False,False,False
1,133,0,2,2,0.0,0,0,0,0,G,A,0,No Deposit,0,Transient,162.21841525901922,0,0,False,False,False
1,107,0,3,1,0.0,0,0,0,0,A,A,0,No Deposit,0,Transient,256.91398596623475,0,0,False,False,False
1,66,0,1,2,0.0,0,0,0,0,B,D,1,No Deposit,0,Transient-Party,237.53713209066183,0,0,True,False,False
1,116,1,2,2,1.0,0,1,0,0,E,A,0,No Deposit,0,Transient-Party,191.2722964860342,0,0,False,False,False
1,139,4,2,2,0.0,0,0,0,0,C,H,0,No Deposit,0,Transient,57.53775197078596,1,0,False,False,False
1,54,2,2,1,2.0,0,0,0,0,A,A,4,No Deposit,0,Transient,98.87224844205376,0,0,True,False,False
1,129,2,2,3,0.0,0,0,0,0,D,A,4,Non Refund,0,Transient,275.4013772522972,0,0,True,False,False
1,53,0,2,3,0.0,0,0,0,0,A,D,7,No Deposit,0,Transient,113.51841307030352,0,0,True,False,False
1,68,2,1,2,0.0,0,1,0,0,A,A,0,No Deposit,91,Transient,145.6013002299264,0,0,False,False,False
1,77,3,1,2,0.0,0,1,0,0,A,A,0,No Deposit,0,Transient,107.7873168110049,0,2,False,True,False
1,148,0,3,0,0.0,0,0,0,0,A,E,2,No Deposit,70,Transient,340.0298253678544,0,0,True,False,False
1,112,1,5,2,0.0,0,0,0,0,A,A,0,No Deposit,0,Transient,98.13987033581152,0,0,False,False,False
1,88,1,3,1,2.0,0,1,0,0,D,A,1,No Deposit,0,Transient,62.34335177856167,0,1,True,True,False
1,55,0,2,1,0.0,0,0,0,0,F,A,0,No Deposit,0,Contract,108.33170700967368,0,0,False,False,False
1,105,0,5,2,0.0,0,0,0,0,B,A,1,No Deposit,0,Transient,273.94808335623225,0,0,True,False,False
1,97,2,3,0,0.0,0,1,0,0,A,A,1,Non Refund,0,Transient-Party,187.219376184101,0,0,True,False,False
1,62,0,2,2,0.0,0,0,0,0,A,A,0,No Deposit,0,Transient,62.24831640985232,0,0,False,False,False
1,59,1,3,2,0.0,0,0,0,0,A,A,1,No Deposit,0,Transient,118.27917059653036,0,0,True,False,False
1,56,1,4,3,0.0,0,0,1,0,D,A,0,No Deposit,0,Transient,75.67358573478674,0,4,False,True,True
1,51,0,2,3,2.0,0,0,0,0,A,A,8,No Deposit,0,Transient-Party,98.4154562880508,0,0,True,False,False
1,89,2,2,3,0.0,0,0,0,0,A,A,0,No Deposit,0,Transient,267.89274209679115,0,1,False,True,False
1,108,0,3,1,3.0,1,0,5,0,L,E,2,No Deposit,0,Transient,115.8283575288604,0,0,True,False,True
1,146,2,3,2,0.0,0,0,0,0,A,E,1,No Deposit,0,Transient,107.76678810663616,0,0,True,False,False
1,74,1,5,2,0.0,0,0,0,0,A,A,0,No Deposit,0,Transient,278.6986006165748,0,0,False,False,False
1,96,0,3,2,0.0,0,0,0,1,A,A,1,No Deposit,0,Transient,63.515892210521656,0,0,True,False,False
1,49,0,0,1,0.0,0,0,0,17,A,A,0,No Deposit,0,Transient,118.15833145432264,0,1,False,True,False
1,60,0,5,2,0.0,0,0,0,0,B,F,1,No Deposit,0,Transient,118.729235979407,0,1,True,True,False
1,87,0,4,2,0.0,0,0,0,0,A,F,0,No Deposit,0,Transient,174.6089632950904,0,0,False,False,False
1,118,2,12,2,0.0,0,0,0,0,A,A,1,No Deposit,0,Transient,70.45964636451265,0,0,True,False,False
1,116,0,4,2,0.0,0,0,1,0,D,A,1,Non Refund,0,Transient-Party,78.0799879380268,0,0,True,False,True
1,76,2,4,2,0.0,2,0,0,0,A,A,1,No Deposit,44,Transient,91.45198668361806,0,0,True,False,False
1,77,0,14,1,3.0,0,0,0,0,G,A,1,No Deposit,0,Transient,139.58363860753826,0,1,True,True,False
1,134,0,1,2,0.0,0,1,0,0,A,E,1,No Deposit,0,Transient,214.4096635235138,0,2,True,True,False
1,98,2,1,3,0.0,0,0,0,0,A,A,1,No Deposit,0,Transient,161.22030794162447,0,0,True,False,False
1,54,2,1,1,0.0,0,0,19,0,A,A,0,No Deposit,0,Transient,163.95542614554444,0,2,False,True,True
1,140,0,3,3,0.0,0,0,0,0,D,A,2,No Deposit,0,Transient,172.90263057996293,0,0,True,False,False
1,132,2,5,2,2.0,0,0,0,0,A,A,2,No Deposit,0,Contract,117.59773185868433,0,0,True,False,False
1,137,2,5,1,0.0,0,0,0,0,A,B,0,No Deposit,0,Transient,250.2157186444392,1,0,False,False,False
1,134,6,4,2,0.0,0,0,0,0,A,A,0,No Deposit,109,Transient-Party,79.47092839743515,0,2,False,True,False
1,112,2,2,2,0.0,0,0,1,0,A,D,1,No Deposit,0,Transient,127.71713392968438,0,1,True,True,True
1,116,0,2,0,2.0,0,0,0,0,D,A,2,No Deposit,0,Transient,80.36875800311086,0,0,True,False,False
1,82,0,0,2,0.0,0,0,0,0,A,A,1,No Deposit,0,Transient,110.11917592579636,0,2,True,True,False
1,52,0,2,1,0.0,0,0,0,0,A,A,0,No Deposit,0,Transient,122.90708370168036,0,2,False,True,False
1,54,0,1,2,0.0,0,0,0,0,A,A,0,No Deposit,0,Transient,344.06010420076103,0,0,False,False,False
1,138,1,1,2,0.0,0,0,0,0,A,F,1,No Deposit,0,Contract,116.61247537706726,0,0,True,False,False
1,81,2,2,1,0.0,0,0,3,0,A,A,1,No Deposit,0,Transient,98.14798505887708,0,0,True,False,True
1,81,0,2,0,0.0,0,0,0,0,A,A,0,No Deposit,0,Transient,103.56176972214232,0,0,False,False,False
1,74,0,2,1,0.0,0,0,11,0,A,A,0,No Deposit,77,Transient,101.63645289361467,0,0,False,False,True
1,87,4,1,3,0.0,1,0,0,43,D,A,1,No Deposit,0,Transient,93.68603764129764,0,0,True,False,False
1,69,0,4,2,0.0,0,0,0,0,A,A,0,No Deposit,0,Transient,257.3717259224208,0,0,False,False,False
1,86,1,5,0,3.0,0,0,0,0,A,A,0,No Deposit,0,Transient,240.520466391884,0,0,False,False,False
1,135,0,4,2,0.0,0,0,0,19,A,A,1,No Deposit,0,Transient,111.14187517327365,0,2,True,True,False
1,144,0,2,2,0.0,0,0,0,0,H,A,0,No Deposit,0,Transient,117.76104254620918,0,1,False,True,False
1,108,0,4,0,0.0,0,0,0,0,A,A,0,No Deposit,0,Transient,110.35418711614794,1,0,False,False,False
1,102,0,4,2,0.0,0,0,0,0,A,A,0,No Deposit,0,Transient-Party,35.49683517841334,0,2,False,True,False
1,108,0,2,2,0.0,0,0,0,0,A,A,2,No Deposit,0,Transient,339.2878904550015,0,0,True,False,False
1,114,2,2,3,3.0,0,0,0,0,A,A,0,No Deposit,0,Contract,142.5184644554803,0,0,False,False,False
1,62,4,2,2,0.0,0,0,1,0,A,H,0,Non Refund,0,Transient-Party,267.3143486056239,0,0,False,False,True
1,75,1,3,2,3.0,0,0,0,0,A,E,0,No Deposit,0,Transient,119.30494444652422,0,0,False,False,False
1,98,0,2,2,0.0,0,0,0,0,D,G,5,No Deposit,5,Transient,157.20671889640977,0,0,True,False,False
1,90,0,3,2,0.0,0,0,0,0,A,H,1,No Deposit,0,Transient-Party,139.72185678434855,0,0,True,False,False
1,59,0,0,3,0.0,0,0,0,0,A,A,4,No Deposit,77,Transient,110.13265011806072,1,0,True,False,False
1,111,0,4,2,0.0,0,0,0,0,A,G,0,No Deposit,0,Transient,98.6683655014808,0,0,False,False,False
1,128,2,1,1,0.0,0,0,0,0,D,E,1,No Deposit,0,Transient,61.36762012120914,0,0,True,False,False
1,76,2,1,2,0.0,0,0,0,0,A,A,0,No Deposit,46,Transient-Party,50.55746983463259,0,1,False,True,False
1,106,0,3,2,1.0,0,0,0,0,A,H,0,No Deposit,0,Transient-Party,119.61587574693108,0,0,False,False,False
1,56,2,5,4,0.0,0,0,0,0,A,A,0,No Deposit,0,Transient-Party,151.16360689604943,0,0,False,False,False
1,150,0,10,1,0.0,0,0,0,0,A,A,1,No Deposit,0,Transient-Party,70.76398837863678,0,1,True,True,False
1,60,2,3,2,0.0,0,0,0,0,F,A,0,No Deposit,89,Transient,51.67550496483232,0,1,False,True,False
1,47,0,1,3,0.0,0,0,0,0,A,A,1,No Deposit,0,Transient,267.72108797704897,0,1,True,True,False
1,95,2,1,1,0.0,0,0,0,0,A,C,0,No Deposit,0,Transient,72.2018533701606,0,1,False,True,False
1,69,3,4,1,0.0,0,0,0,14,A,A,0,No Deposit,0,Transient,172.2669129695923,0,1,False,True,False
1,99,1,2,2,0.0,0,0,0,0,A,A,0,No Deposit,0,Transient,185.2602516798985,0,0,False,False,False
1,114,1,2,2,0.0,0,0,0,0,A,B,0,No Deposit,0,Transient,88.06926314571614,0,0,False,False,False
1,68,0,2,1,0.0,0,0,0,0,E,A,1,Non Refund,0,Transient,139.381059575038,0,3,True,True,False
1,137,0,40,3,0.0,0,0,11,0,D,A,2,Non Refund,0,Transient,423.3113989318272,0,2,True,True,True
1,76,4,2,2,0.0,0,0,0,0,D,A,2,No Deposit,99,Transient,141.95549634397477,1,0,True,False,False
1,117,0,5,1,0.0,0,0,0,0,A,D,1,Refundable,0,Transient,97.77421770371632,0,0,True,False,False
1,112,2,3,1,0.0,0,0,1,0,C,A,1,No Deposit,0,Transient,78.43706002518054,0,1,True,True,True
1,149,1,3,2,0.0,0,0,0,0,D,A,0,No Deposit,187,Transient,99.39638032136594,0,0,False,False,False
1,45,1,0,2,0.0,0,0,0,0,E,G,0,No Deposit,23,Transient-Party,79.6178399273004,0,0,False,False,False
1,87,0,5,2,0.0,0,0,0,0,A,A,0,Non Refund,0,Transient-Party,112.82671932431916,0,0,False,False,False
1,100,0,2,2,0.0,0,0,0,0,A,A,1,Non Refund,0,Group,124.63795920577488,0,0,True,False,False
1,96,0,2,1,0.0,0,0,0,0,A,A,1,No Deposit,0,Transient,99.70382424569362,0,2,True,True,False
1,123,2,4,1,0.0,0,1,0,0,A,E,13,No Deposit,0,Transient,67.43936111490659,0,0,True,False,False
1,78,0,5,2,0.0,0,0,0,0,A,A,0,No Deposit,108,Transient,176.76434727378995,0,1,False,True,False
1,98,0,5,2,0.0,0,0,0,0,A,A,0,Non Refund,0,Transient,142.320002225405,0,0,False,False,False
1,139,0,3,0,0.0,0,0,1,0,A,C,0,No Deposit,0,Transient,102.5012213529672,0,2,False,True,True
1,87,1,2,1,0.0,0,0,0,0,A,A,0,No Deposit,0,Transient,107.0969558339581,0,0,False,False,False
1,90,0,4,1,0.0,0,0,25,0,D,A,0,No Deposit,0,Transient,64.18184272104352,0,4,False,True,True
1,41,0,0,2,0.0,0,0,1,0,D,K,1,No Deposit,0,Transient-Party,127.48324967218156,0,0,True,False,True
1,56,0,20,2,0.0,0,1,0,0,D,A,0,No Deposit,162,Transient,68.1664021253506,0,0,False,False,False
1,64,0,3,3,0.0,0,0,0,0,A,A,1,No Deposit,0,Transient-Party,163.09277560453856,0,0,True,False,False
1,42,3,1,1,0.0,0,1,0,0,A,A,1,No Deposit,0,Transient-Party,104.11574309155192,0,0,True,False,False
1,70,1,1,3,0.0,0,0,0,0,F,C,0,No Deposit,0,Transient,109.73476320421032,0,0,False,False,False
1,45,0,10,1,0.0,0,0,0,0,A,A,6,No Deposit,0,Transient,125.18461206878509,0,0,True,False,False
1,150,2,10,3,0.0,0,0,0,0,A,A,0,No Deposit,0,Contract,70.94360818022545,0,1,False,True,False
1,63,2,2,2,0.0,0,0,0,6,A,A,1,No Deposit,0,Transient-Party,99.4800405243514,0,0,True,False,False
1,140,0,1,1,0.0,0,0,0,0,A,D,1,Non Refund,75,Transient-Party,78.36737697382867,1,0,True,False,False
1,143,0,4,2,0.0,0,0,0,0,D,E,0,Refundable,0,Transient,149.9764831173224,0,0,False,False,False
1,84,2,1,2,0.0,0,0,0,0,A,A,0,No Deposit,0,Contract,95.83647897730712,0,0,False,False,False
1,53,2,5,2,0.0,0,0,0,0,A,A,0,No Deposit,0,Transient,226.7968384704569,0,3,False,True,False
1,74,2,19,2,0.0,0,0,0,0,A,A,0,No Deposit,0,Transient,70.61664678020358,0,0,False,False,False
1,55,2,2,2,0.0,0,0,0,0,A,A,0,No Deposit,0,Transient,136.60438748463974,0,1,False,True,False
1,120,2,0,1,0.0,0,0,0,0,A,C,0,No Deposit,0,Transient-Party,180.38233564449715,0,1,False,True,False
1,69,2,4,1,0.0,0,0,0,0,A,D,1,No Deposit,0,Transient,92.35429226830176,0,0,True,False,False
1,134,2,3,2,0.0,0,0,0,0,A,A,0,No Deposit,0,Transient-Party,45.52376447457504,0,0,False,False,False
1,134,0,2,2,0.0,0,0,0,0,A,D,1,Non Refund,0,Transient,176.49279894852796,0,0,True,False,False
1,107,1,1,2,0.0,0,0,0,0,A,A,3,No Deposit,0,Transient-Party,297.6449186292104,0,0,True,False,False
1,41,1,5,2,0.0,0,0,0,28,B,E,0,No Deposit,19,Transient,148.24341530768606,0,1,False,True,False
1,135,1,5,3,0.0,0,0,0,0,D,G,7,No Deposit,0,Transient,105.1873707445644,0,0,True,False,False
1,42,0,1,1,0.0,0,0,0,0,D,G,4,No Deposit,0,Transient,163.14716125227275,0,2,True,True,False
1,140,1,3,1,0.0,0,0,0,6,A,E,0,No Deposit,0,Transient,251.89513399912585,0,2,False,True,False
1,127,2,5,2,2.0,0,0,25,0,A,A,0,No Deposit,0,Transient,218.35728866712068,1,4,False,True,True
1,147,1,1,2,0.0,0,0,0,0,A,E,0,No Deposit,0,Transient,266.31144036598334,0,0,False,False,False
1,57,9,1,2,0.0,0,0,1,0,C,A,0,No Deposit,0,Transient,286.66624539805605,0,1,False,True,True
1,106,1,3,2,0.0,1,0,0,0,A,A,1,No Deposit,0,Transient-Party,147.2747230894958,0,2,True,True,False
1,112,2,1,2,2.0,0,0,0,0,D,D,1,No Deposit,17,Transient,62.06154993847805,1,0,True,False,False
1,145,0,2,2,0.0,1,0,0,0,A,E,0,No Deposit,0,Transient,137.12746674316622,0,0,False,False,False
1,85,0,5,3,0.0,0,0,0,0,A,A,0,No Deposit,0,Group,121.42885464756934,0,2,False,True,False
1,41,0,10,2,0.0,0,0,0,0,A,A,0,No Deposit,0,Transient-Party,137.82656917034933,0,0,False,False,False
1,143,3,3,2,0.0,0,0,0,0,F,A,0,No Deposit,0,Transient-Party,109.44060921029276,0,0,False,False,False
1,148,0,2,1,0.0,0,0,0,0,D,A,0,Non Refund,0,Transient,143.65384056240103,0,0,False,False,False
1,114,2,1,2,0.0,0,0,0,0,L,D,1,No Deposit,0,Transient,98.66562058132352,0,4,True,True,False
1,145,0,2,2,0.0,0,0,0,0,A,G,3,No Deposit,0,Transient,61.38887907489225,0,1,True,True,False
1,42,0,3,2,0.0,0,0,0,0,A,A,4,Non Refund,0,Transient,120.9112451959832,0,0,True,False,False
1,54,0,3,1,0.0,0,0,0,0,A,F,0,No Deposit,0,Transient,186.54245401972327,0,2,False,True,False
1,123,2,3,3,0.0,0,1,0,0,D,C,1,Non Refund,0,Transient,212.2179889718326,0,0,True,False,False
1,40,0,3,2,0.0,0,1,0,0,A,A,0,No Deposit,0,Transient,111.37984153667144,0,1,False,True,False
